customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-02656,Female,0,Yes,Yes,4,Month-to-month,Fiber optic,No,No,Yes,Mailed check,85.7,428.5,1,1
CUST-02657,Female,0,Yes,No,19,One year,Fiber optic,No,No,No,Credit card,109.6,1910.44,1,0
CUST-02658,Female,0,Yes,No,49,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,49.91,2474.08,1,0
CUST-02659,Female,0,No,Yes,11,Month-to-month,Fiber optic,No,Yes,No,Mailed check,81.66,936.78,2,1
CUST-02660,Male,0,No,No,31,Two year,DSL,No,No,Yes,Mailed check,18.0,532.68,1,0
CUST-02661,Male,0,No,No,56,Two year,Fiber optic,No,No,Yes,Bank transfer,85.73,4853.4,1,0
CUST-02662,Female,0,No,No,10,Month-to-month,Fiber optic,No,No,Yes,Electronic check,28.59,300.98,1,0
CUST-02663,Male,0,Yes,No,36,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,40.39,1403.34,0,0
CUST-02664,Male,0,No,No,15,One year,DSL,No internet service,Yes,No,Electronic check,73.31,1033.88,2,1
CUST-02665,Male,1,No,No,39,One year,No,No,Yes,Yes,Credit card,49.46,1754.18,1,0
CUST-02666,Female,0,No,Yes,17,Month-to-month,No,Yes,No,No,Bank transfer,46.04,817.72,2,0
CUST-02667,Female,1,No,Yes,70,One year,No,No,Yes,Yes,Electronic check,52.88,3312.41,3,0
CUST-02668,Female,0,No,No,5,Month-to-month,No,Yes,No,No,Mailed check,83.24,426.94,1,1
CUST-02669,Male,0,Yes,No,70,Month-to-month,DSL,No,No,Yes,Credit card,41.68,2633.56,1,1
CUST-02670,Female,0,Yes,No,57,One year,Fiber optic,Yes,No,Yes,Credit card,63.65,3404.06,1,0
CUST-02671,Male,1,No,No,62,One year,DSL,Yes,No,Yes,Electronic check,55.53,3174.07,1,0
CUST-02672,Male,0,No,Yes,62,Two year,No,No,No internet service,Yes,Mailed check,85.5,5334.63,3,0
CUST-02673,Male,0,Yes,No,13,Month-to-month,DSL,No,No,Yes,Electronic check,86.2,1101.55,2,1
CUST-02674,Male,0,Yes,No,67,Month-to-month,DSL,No,Yes,Yes,Mailed check,19.12,1278.52,2,0
CUST-02675,Male,0,Yes,No,43,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,91.13,3765.93,3,1
CUST-02676,Male,0,Yes,No,70,Month-to-month,DSL,Yes,No,Yes,Bank transfer,49.73,3278.79,3,0
CUST-02677,Male,0,Yes,No,64,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,70.91,4028.53,3,0
CUST-02678,Female,0,Yes,Yes,42,Month-to-month,DSL,No,No internet service,No,Mailed check,41.53,1590.52,1,0
CUST-02679,Female,0,Yes,No,27,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,74.28,2038.4,0,0
CUST-02680,Female,0,No,No,8,One year,No,No,No,No,Bank transfer,120.0,1044.35,2,0
CUST-02681,Female,0,Yes,No,7,Month-to-month,Fiber optic,No,No internet service,No,Mailed check,68.18,500.23,4,1
CUST-02682,Female,0,No,No,28,Month-to-month,DSL,Yes,No,No,Mailed check,53.5,1530.33,0,1
CUST-02683,Male,0,Yes,No,59,One year,DSL,No,No,Yes,Credit card,59.2,3455.66,1,0
CUST-02684,Female,0,Yes,No,36,Month-to-month,DSL,No,No,Yes,Bank transfer,28.27,906.68,3,0
CUST-02685,Male,0,No,No,35,Two year,DSL,No,Yes,Yes,Credit card,101.22,3428.53,1,0
CUST-02686,Female,0,No,Yes,17,Month-to-month,Fiber optic,No,No,Yes,Credit card,72.82,1271.21,2,1
CUST-02687,Female,0,No,Yes,41,Month-to-month,DSL,No,Yes,No,Mailed check,38.78,1581.94,0,0
CUST-02688,Female,0,No,No,46,Two year,DSL,No,No,No,Credit card,39.59,1607.11,2,0
CUST-02689,Male,0,Yes,No,71,One year,DSL,No internet service,No internet service,No,Credit card,65.38,4159.85,1,0
CUST-02690,Male,1,Yes,No,53,One year,No,No,No,No,Electronic check,88.3,4348.39,0,0
CUST-02691,Female,0,No,Yes,44,One year,DSL,No,Yes,No,Electronic check,36.23,1447.33,2,0
CUST-02692,Female,0,No,No,66,Month-to-month,DSL,No,Yes,Yes,Electronic check,92.84,5388.88,2,0
CUST-02693,Male,0,Yes,No,31,One year,Fiber optic,No internet service,No internet service,Yes,Bank transfer,62.71,1894.99,1,0
CUST-02694,Male,0,Yes,Yes,68,Two year,DSL,Yes,Yes,No,Credit card,41.74,2667.28,3,0
CUST-02695,Male,0,No,No,27,Two year,No,No,No,No,Credit card,53.31,1303.48,3,0
CUST-02696,Female,0,Yes,No,9,Month-to-month,DSL,No,No,Yes,Mailed check,108.71,1019.65,0,1
CUST-02697,Male,0,No,No,30,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,30.29,806.88,0,0
CUST-02698,Male,1,Yes,No,9,One year,Fiber optic,No,No,No,Electronic check,46.7,423.78,0,1
CUST-02699,Male,0,Yes,No,8,Month-to-month,No,No,Yes,No,Bank transfer,88.81,774.41,1,1
CUST-02700,Female,0,Yes,Yes,64,Month-to-month,Fiber optic,No,No,Yes,Mailed check,70.41,4501.17,2,1
CUST-02701,Male,0,Yes,No,58,Month-to-month,Fiber optic,No,Yes,No,Credit card,45.22,2365.93,2,1
CUST-02702,Male,0,No,No,16,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,89.12,1483.11,1,0
CUST-02703,Male,0,Yes,Yes,61,Month-to-month,Fiber optic,No internet service,Yes,No,Bank transfer,90.31,5508.31,1,0
CUST-02704,Male,1,No,No,5,Month-to-month,Fiber optic,No,No internet service,No,Bank transfer,73.28,413.75,3,0
CUST-02705,Male,0,No,No,20,Month-to-month,Fiber optic,Yes,No,No,Credit card,49.69,1040.7,0,0
CUST-02706,Female,0,Yes,No,51,Month-to-month,Fiber optic,Yes,No internet service,No,Mailed check,53.54,2469.27,0,0
CUST-02707,Female,0,No,No,22,Two year,DSL,No,No,No,Electronic check,72.12,1427.11,2,1
CUST-02708,Female,0,Yes,Yes,53,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,32.2,1697.97,1,0
CUST-02709,Male,0,Yes,Yes,63,Month-to-month,Fiber optic,No,No,No,Mailed check,98.19,5804.3,2,1
CUST-02710,Female,0,Yes,Yes,4,Month-to-month,DSL,No,No,Yes,Bank transfer,107.51,484.85,2,0
CUST-02711,Male,0,No,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,59.1,101.45,3,1
CUST-02712,Male,1,Yes,Yes,68,Two year,DSL,Yes,Yes,No,Bank transfer,73.9,4383.66,5,0
CUST-02713,Male,0,No,Yes,37,Two year,Fiber optic,No internet service,No internet service,Yes,Mailed check,94.65,3106.14,1,0
CUST-02714,Male,0,Yes,Yes,36,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,113.89,3697.92,0,1
CUST-02715,Male,0,Yes,No,33,Month-to-month,Fiber optic,No internet service,Yes,Yes,Mailed check,103.92,3517.59,4,1
CUST-02716,Male,0,Yes,No,31,Month-to-month,Fiber optic,Yes,No internet service,Yes,Electronic check,21.61,616.98,4,1
CUST-02717,Male,0,Yes,No,50,Month-to-month,DSL,No internet service,Yes,Yes,Credit card,57.11,2832.68,0,0
CUST-02718,Female,0,Yes,No,42,Month-to-month,DSL,No internet service,No,No,Mailed check,77.52,2843.06,0,0
CUST-02719,Male,0,Yes,No,11,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,52.64,567.42,1,1
CUST-02720,Male,0,Yes,Yes,45,Month-to-month,No,No,Yes,No,Credit card,109.57,4969.3,3,1
CUST-02721,Female,0,No,No,48,One year,Fiber optic,Yes,Yes,Yes,Electronic check,105.73,4547.45,0,1
CUST-02722,Male,0,Yes,Yes,8,Month-to-month,Fiber optic,No,No,Yes,Mailed check,44.6,358.29,4,1
CUST-02723,Male,1,No,Yes,27,Month-to-month,Fiber optic,No,No,Yes,Electronic check,60.94,1661.92,1,1
CUST-02724,Male,1,No,No,57,Month-to-month,Fiber optic,No,No,Yes,Mailed check,46.26,2329.47,1,0
CUST-02725,Male,0,No,Yes,45,Month-to-month,Fiber optic,Yes,No,No,Mailed check,60.12,2372.75,2,1
CUST-02726,Female,0,Yes,No,9,Month-to-month,Fiber optic,No,Yes,No,Credit card,59.36,590.57,2,1
CUST-02727,Female,0,Yes,No,2,Month-to-month,DSL,No,Yes,Yes,Mailed check,88.86,242.78,1,1
CUST-02728,Male,0,Yes,No,42,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,42.79,1745.54,1,0
CUST-02729,Male,0,Yes,No,33,Month-to-month,Fiber optic,No,No,No,Electronic check,18.0,531.87,2,0
CUST-02730,Male,0,No,No,70,Two year,Fiber optic,No internet service,No,Yes,Mailed check,24.89,1560.48,2,1
CUST-02731,Female,0,No,No,38,Two year,Fiber optic,Yes,No,Yes,Credit card,39.29,1408.19,3,1
CUST-02732,Male,0,Yes,No,67,Month-to-month,DSL,Yes,No internet service,Yes,Bank transfer,48.61,3144.41,1,0
CUST-02733,Female,1,Yes,No,15,Month-to-month,DSL,Yes,Yes,No,Mailed check,69.68,996.69,0,0
CUST-02734,Female,0,No,No,32,One year,Fiber optic,No internet service,Yes,Yes,Credit card,38.01,1232.62,1,0
CUST-02735,Male,0,Yes,No,10,One year,DSL,No,No,No,Credit card,34.72,369.38,3,0
CUST-02736,Female,0,No,Yes,41,Month-to-month,No,No,No,Yes,Mailed check,41.76,1635.94,1,1
CUST-02737,Male,0,No,Yes,13,Month-to-month,DSL,No internet service,Yes,Yes,Credit card,37.11,477.4,2,1
CUST-02738,Male,0,No,No,35,Month-to-month,Fiber optic,No,No,No,Electronic check,51.14,1735.97,0,1
CUST-02739,Female,0,Yes,No,25,One year,Fiber optic,No,No,Yes,Mailed check,50.07,1249.42,5,0
CUST-02740,Male,0,Yes,No,13,Month-to-month,DSL,No,No,Yes,Credit card,82.23,1001.84,0,0
CUST-02741,Female,0,No,No,7,Month-to-month,DSL,No,Yes,Yes,Credit card,40.26,314.96,1,0
CUST-02742,Male,1,Yes,Yes,37,Month-to-month,DSL,No,No,No,Credit card,56.06,1967.12,2,1
CUST-02743,Female,0,No,Yes,69,Month-to-month,DSL,Yes,No,Yes,Electronic check,51.37,3561.03,1,0
CUST-02744,Male,1,Yes,No,14,Month-to-month,DSL,No,No,Yes,Electronic check,85.22,1269.78,1,0
CUST-02745,Female,0,Yes,No,29,One year,Fiber optic,No,Yes,Yes,Bank transfer,61.14,1567.52,2,0
CUST-02746,Male,1,Yes,No,16,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,91.27,1408.34,3,1
CUST-02747,Male,0,No,No,59,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,36.19,2017.09,1,0
CUST-02748,Male,0,Yes,No,30,Month-to-month,DSL,Yes,Yes,Yes,Credit card,63.77,1840.35,2,0
CUST-02749,Female,1,Yes,No,71,Two year,No,No internet service,No,Yes,Credit card,50.6,3546.14,1,0
CUST-02750,Female,0,Yes,No,17,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,34.35,538.64,0,0
CUST-02751,Male,1,No,No,5,Month-to-month,No,No internet service,No,No,Electronic check,63.31,358.35,1,1
CUST-02752,Male,0,No,Yes,42,Month-to-month,No,No,No,No,Credit card,108.32,4617.65,0,1
CUST-02753,Male,0,Yes,Yes,47,Two year,DSL,Yes,Yes,No,Mailed check,43.68,2095.6,1,0
CUST-02754,Female,0,Yes,No,72,One year,Fiber optic,Yes,No internet service,Yes,Electronic check,61.81,3842.14,1,0
CUST-02755,Female,0,No,No,63,Two year,DSL,No,No,Yes,Mailed check,32.19,2051.68,0,0
CUST-02756,Female,0,No,No,64,One year,No,No,Yes,No,Credit card,28.52,1609.71,2,0
CUST-02757,Female,0,Yes,No,46,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,45.32,1982.09,2,1
CUST-02758,Female,0,Yes,No,26,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,53.75,1287.19,3,1
CUST-02759,Male,0,No,No,31,Month-to-month,No,No,No internet service,Yes,Electronic check,54.86,1651.87,2,1
CUST-02760,Female,0,No,Yes,9,One year,No,No,No,Yes,Bank transfer,59.35,507.77,3,0
CUST-02761,Male,0,Yes,Yes,31,One year,No,No,No,No,Bank transfer,23.79,674.3,0,0
CUST-02762,Female,0,Yes,No,26,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,49.35,1192.66,1,1
CUST-02763,Male,0,No,No,2,Two year,DSL,No,No,Yes,Mailed check,77.54,229.68,1,0
CUST-02764,Female,0,Yes,Yes,14,Month-to-month,DSL,Yes,No,No,Electronic check,31.04,436.52,1,0
CUST-02765,Female,1,No,No,39,Month-to-month,Fiber optic,No,No,Yes,Mailed check,56.12,2146.55,2,1
CUST-02766,Male,0,No,No,26,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,72.32,1857.75,0,0
CUST-02767,Female,0,Yes,No,72,Two year,DSL,No internet service,Yes,Yes,Mailed check,45.44,3014.74,0,0
CUST-02768,Male,1,Yes,No,34,Two year,Fiber optic,No,No internet service,Yes,Electronic check,73.54,2193.23,3,0
CUST-02769,Female,1,Yes,Yes,69,Month-to-month,DSL,No,No,Yes,Mailed check,26.97,1635.02,2,0
CUST-02770,Male,0,No,No,48,Two year,Fiber optic,No internet service,Yes,No,Mailed check,87.21,3926.39,0,1
CUST-02771,Female,0,No,No,2,Two year,No,No internet service,No,No,Bank transfer,74.15,220.49,4,0
CUST-02772,Male,0,No,Yes,14,Two year,Fiber optic,No,No,Yes,Bank transfer,66.39,883.63,2,0
CUST-02773,Female,0,No,Yes,51,Two year,Fiber optic,No,No,No,Mailed check,93.12,4623.12,1,0
CUST-02774,Female,0,No,Yes,39,Month-to-month,DSL,No internet service,No internet service,No,Electronic check,56.77,2211.74,3,0
CUST-02775,Male,0,No,No,22,One year,DSL,Yes,Yes,Yes,Mailed check,49.55,1123.72,1,0
CUST-02776,Male,0,Yes,No,38,One year,Fiber optic,No,No internet service,Yes,Electronic check,99.31,3462.63,0,1
CUST-02777,Male,0,No,Yes,65,One year,Fiber optic,No,Yes,Yes,Bank transfer,111.02,7251.79,4,0
CUST-02778,Male,0,Yes,Yes,28,Month-to-month,DSL,No,Yes,Yes,Mailed check,47.66,1300.87,2,0
CUST-02779,Male,0,No,No,3,One year,No,No internet service,No,No,Mailed check,62.16,230.31,1,1
CUST-02780,Female,1,Yes,No,22,Two year,Fiber optic,No,No,No,Bank transfer,91.13,2026.32,3,0
CUST-02781,Male,0,No,No,68,Month-to-month,No,No,Yes,No,Credit card,63.05,3853.66,1,1
CUST-02782,Female,0,Yes,Yes,55,Two year,Fiber optic,No internet service,Yes,Yes,Mailed check,79.86,4346.43,0,0
CUST-02783,Male,0,Yes,No,61,Month-to-month,No,No,Yes,Yes,Bank transfer,84.51,4964.51,3,1
CUST-02784,Female,1,No,Yes,66,Month-to-month,DSL,Yes,No,Yes,Bank transfer,50.94,3310.27,5,0
CUST-02785,Female,0,No,No,8,Month-to-month,DSL,Yes,No,Yes,Bank transfer,75.48,664.62,0,1
CUST-02786,Male,0,No,No,20,One year,No,No,Yes,Yes,Mailed check,64.85,1283.68,1,0
CUST-02787,Male,0,Yes,No,4,One year,No,Yes,No internet service,Yes,Electronic check,34.58,147.92,2,0
CUST-02788,Male,0,No,No,0,Month-to-month,Fiber optic,No,No,No,Electronic check,40.26,36.02,1,1
CUST-02789,Male,0,No,No,60,One year,DSL,No internet service,No internet service,Yes,Electronic check,48.69,2915.75,3,0
CUST-02790,Male,0,Yes,No,68,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,88.21,5745.91,1,0
CUST-02791,Female,0,No,No,11,Month-to-month,Fiber optic,No internet service,Yes,Yes,Credit card,89.03,1050.74,1,0
CUST-02792,Female,0,Yes,No,52,Two year,No,No,No,No,Electronic check,83.75,4028.96,2,0
CUST-02793,Female,0,No,Yes,39,One year,DSL,No internet service,No,Yes,Credit card,76.0,2814.16,4,0
CUST-02794,Male,0,Yes,No,5,One year,DSL,Yes,No,Yes,Credit card,75.32,442.61,4,1
CUST-02795,Male,0,No,No,66,One year,Fiber optic,No,Yes,Yes,Electronic check,71.94,4647.93,0,1
CUST-02796,Male,0,No,No,63,Two year,Fiber optic,No,No internet service,Yes,Mailed check,75.19,4362.83,0,0
CUST-02797,Male,0,Yes,No,41,Month-to-month,Fiber optic,No,No,Yes,Mailed check,76.88,2755.58,0,0
CUST-02798,Female,0,Yes,No,51,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,29.89,1526.38,2,0
CUST-02799,Female,0,Yes,Yes,28,Month-to-month,No,No internet service,No,Yes,Mailed check,45.24,1269.92,2,0
CUST-02800,Female,0,Yes,Yes,57,One year,DSL,Yes,Yes,Yes,Mailed check,39.28,2090.0,1,0
CUST-02801,Male,1,No,No,32,One year,Fiber optic,No,Yes,Yes,Bank transfer,92.68,2850.27,0,1
CUST-02802,Female,0,No,No,72,One year,Fiber optic,No,No internet service,Yes,Mailed check,106.35,6836.95,2,0
CUST-02803,Male,0,Yes,Yes,4,Month-to-month,Fiber optic,Yes,No,No,Electronic check,18.0,82.06,2,1
CUST-02804,Female,0,Yes,Yes,12,Month-to-month,No,No internet service,Yes,No,Mailed check,104.12,1183.66,2,0
CUST-02805,Female,0,Yes,No,70,One year,Fiber optic,No,Yes,Yes,Credit card,67.17,4204.34,1,1
CUST-02806,Male,0,No,Yes,21,Two year,Fiber optic,No internet service,Yes,Yes,Credit card,90.32,1941.25,0,0
CUST-02807,Male,1,Yes,No,22,Month-to-month,DSL,No internet service,No internet service,Yes,Electronic check,77.66,1615.37,2,0
CUST-02808,Female,0,No,No,57,Month-to-month,Fiber optic,Yes,No internet service,Yes,Bank transfer,101.01,5695.76,0,1
CUST-02809,Female,0,No,No,13,Month-to-month,DSL,No,No,Yes,Credit card,70.24,905.76,1,0
CUST-02810,Male,0,Yes,Yes,37,Month-to-month,DSL,No,No internet service,No,Electronic check,30.91,1010.86,1,1
CUST-02811,Male,0,Yes,No,20,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,62.36,1184.14,1,1
CUST-02812,Female,0,No,No,14,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,77.89,1020.84,3,1
CUST-02813,Female,1,No,Yes,70,One year,No,Yes,No,No,Mailed check,59.6,4037.1,3,0
CUST-02814,Female,0,Yes,No,14,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,81.44,1205.36,1,1
CUST-02815,Female,0,Yes,No,6,Month-to-month,No,Yes,No internet service,Yes,Mailed check,63.36,427.76,1,1
CUST-02816,Female,0,No,No,49,Month-to-month,DSL,No,No,Yes,Mailed check,50.11,2422.23,0,1
CUST-02817,Male,0,Yes,Yes,63,Two year,Fiber optic,No internet service,Yes,Yes,Mailed check,37.85,2372.21,1,0
CUST-02818,Female,0,Yes,Yes,9,Month-to-month,No,Yes,Yes,Yes,Mailed check,55.2,533.51,1,1
CUST-02819,Male,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,70.11,3409.79,1,0
CUST-02820,Male,0,Yes,Yes,39,Month-to-month,No,No,Yes,Yes,Electronic check,18.0,689.14,4,0
CUST-02821,Male,0,No,Yes,60,One year,Fiber optic,No internet service,No,Yes,Mailed check,45.5,2532.35,2,0
CUST-02822,Male,1,No,Yes,9,Two year,DSL,Yes,No,Yes,Bank transfer,18.0,154.91,1,0
CUST-02823,Female,0,No,Yes,71,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,49.57,3411.42,0,0
CUST-02824,Male,0,Yes,No,45,Month-to-month,DSL,No,No internet service,Yes,Electronic check,94.93,4184.46,1,1
CUST-02825,Male,0,Yes,Yes,61,Month-to-month,DSL,No,Yes,Yes,Credit card,35.35,1936.49,0,0
CUST-02826,Male,0,Yes,Yes,26,One year,DSL,Yes,Yes,Yes,Mailed check,82.58,2214.26,1,1
CUST-02827,Female,0,Yes,Yes,68,Two year,DSL,No internet service,Yes,Yes,Electronic check,120.0,7103.22,1,0
CUST-02828,Male,0,No,No,45,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,101.34,4477.01,2,0
CUST-02829,Female,0,Yes,No,9,Month-to-month,No,No,No,No,Electronic check,68.34,680.17,2,1
CUST-02830,Female,0,Yes,Yes,67,One year,Fiber optic,Yes,Yes,No,Electronic check,86.46,5270.02,1,0
CUST-02831,Male,0,Yes,No,58,One year,No,No,Yes,Yes,Electronic check,30.76,1791.01,4,0
CUST-02832,Male,0,Yes,Yes,21,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,25.66,549.82,1,0
CUST-02833,Male,0,No,No,39,Month-to-month,DSL,No,No internet service,No,Mailed check,65.72,2527.9,0,0
CUST-02834,Male,0,No,No,28,Month-to-month,DSL,No,No,Yes,Mailed check,74.97,2159.06,1,1
CUST-02835,Male,0,No,No,39,One year,No,Yes,No,No,Credit card,92.36,3502.69,0,0
CUST-02836,Male,0,Yes,No,70,One year,Fiber optic,Yes,No,Yes,Mailed check,50.78,3332.21,3,0
CUST-02837,Male,0,Yes,No,65,One year,No,Yes,Yes,No,Electronic check,69.83,4384.57,2,0
CUST-02838,Male,0,No,No,15,Two year,DSL,Yes,No,Yes,Electronic check,68.98,1006.31,1,0
CUST-02839,Female,0,No,No,70,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,61.72,3938.36,2,1
CUST-02840,Male,0,No,No,31,Month-to-month,Fiber optic,No,No,No,Bank transfer,63.19,1743.71,3,1
CUST-02841,Male,0,Yes,No,51,Month-to-month,No,No,Yes,No,Mailed check,43.63,2057.09,5,0
CUST-02842,Female,0,No,Yes,55,Two year,DSL,Yes,Yes,Yes,Electronic check,71.99,3912.43,4,0
CUST-02843,Female,0,Yes,No,35,One year,No,No,No,No,Electronic check,69.88,2495.09,2,0
CUST-02844,Male,0,Yes,No,33,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,54.0,1829.16,4,1
CUST-02845,Male,1,No,Yes,33,Month-to-month,No,No,No,No,Bank transfer,81.64,2445.39,2,0
CUST-02846,Male,0,No,No,62,One year,Fiber optic,No internet service,No,No,Bank transfer,90.7,5346.77,0,0
CUST-02847,Male,0,Yes,Yes,28,One year,Fiber optic,No,No internet service,No,Bank transfer,81.93,2224.77,3,1
CUST-02848,Male,0,No,Yes,20,One year,Fiber optic,Yes,No internet service,Yes,Electronic check,38.94,716.67,4,0
CUST-02849,Male,0,Yes,No,26,Month-to-month,No,Yes,No,No,Bank transfer,67.49,1707.87,1,0
CUST-02850,Male,0,Yes,No,14,Two year,DSL,No,No internet service,Yes,Credit card,42.21,572.63,7,0
CUST-02851,Female,0,No,No,28,One year,Fiber optic,No internet service,No,No,Electronic check,67.41,1938.0,0,0
CUST-02852,Male,1,No,No,8,One year,Fiber optic,No,No,No,Bank transfer,42.31,338.25,1,1
CUST-02853,Female,1,Yes,Yes,6,One year,Fiber optic,No,No,No,Electronic check,96.93,661.71,0,1
CUST-02854,Female,0,No,No,52,Two year,Fiber optic,No,Yes,Yes,Credit card,84.58,4413.38,2,0
CUST-02855,Male,1,Yes,No,5,Two year,Fiber optic,Yes,No,Yes,Bank transfer,93.82,540.62,3,1
CUST-02856,Male,0,No,Yes,41,One year,Fiber optic,Yes,No,Yes,Bank transfer,91.29,3382.52,2,0
CUST-02857,Female,0,No,No,56,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Bank transfer,58.24,2951.38,2,0
CUST-02858,Male,0,No,Yes,52,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,54.36,2868.6,2,0
CUST-02859,Male,1,No,No,32,Two year,Fiber optic,No,No internet service,No,Mailed check,108.54,3085.29,0,1
CUST-02860,Female,1,Yes,No,14,One year,No,No,Yes,No,Credit card,60.87,792.13,0,0
CUST-02861,Male,0,No,No,67,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,31.14,2110.71,2,1
CUST-02862,Female,0,No,No,60,Month-to-month,DSL,No internet service,No,No,Credit card,90.19,5317.47,2,0
CUST-02863,Male,0,Yes,No,44,Two year,Fiber optic,Yes,No,No,Credit card,68.59,2969.13,1,0
CUST-02864,Female,0,Yes,No,6,Two year,DSL,No internet service,No,No,Credit card,102.65,628.04,1,0
CUST-02865,Male,0,Yes,No,2,Two year,DSL,Yes,No internet service,Yes,Electronic check,71.07,196.87,0,0
CUST-02866,Female,0,No,Yes,23,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,64.5,1511.03,1,1
CUST-02867,Female,0,Yes,No,11,One year,Fiber optic,No,No,Yes,Bank transfer,103.15,1113.19,2,1
CUST-02868,Male,0,No,No,62,Two year,Fiber optic,No internet service,No internet service,Yes,Bank transfer,26.54,1469.56,1,1
CUST-02869,Male,0,Yes,No,15,Month-to-month,No,No,Yes,No,Bank transfer,50.37,686.36,3,1
CUST-02870,Male,0,No,No,20,Month-to-month,DSL,Yes,No,No,Bank transfer,42.82,848.31,1,0
CUST-02871,Female,1,Yes,No,71,Two year,DSL,No,No,Yes,Electronic check,18.0,1158.72,2,0
CUST-02872,Male,0,No,No,59,Month-to-month,DSL,Yes,No internet service,No,Credit card,86.83,5103.26,3,0
CUST-02873,Female,0,No,Yes,15,One year,DSL,No internet service,No internet service,No,Mailed check,51.06,729.16,2,0
CUST-02874,Male,0,No,Yes,27,One year,Fiber optic,No internet service,Yes,Yes,Credit card,87.63,2141.38,1,1
CUST-02875,Male,1,Yes,No,37,One year,Fiber optic,No,No,Yes,Bank transfer,74.73,2822.89,0,0
CUST-02876,Female,1,No,Yes,48,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,80.18,3908.06,2,0
CUST-02877,Female,0,Yes,No,68,One year,DSL,No,No,No,Bank transfer,53.62,3524.98,2,0
CUST-02878,Male,0,No,No,63,Month-to-month,Fiber optic,No,Yes,No,Credit card,45.89,2905.41,2,1
CUST-02879,Female,0,Yes,Yes,71,Two year,DSL,Yes,Yes,Yes,Credit card,67.24,4232.61,1,0
CUST-02880,Male,0,Yes,No,2,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,87.98,242.57,4,1
CUST-02881,Male,0,No,Yes,17,One year,Fiber optic,No,Yes,Yes,Bank transfer,63.74,1010.36,0,1
